PedidoId;Codigo;CodigoDespacho;CodigoDeEnvio;ServicioDeEnvioTipo;Estado;Importe;Fecha;FechaEstimadaEntrega;OrdenPreparacion;PreparacionID;TipoPreparacion;PreparacionEstado;DespachoId;DespachoDescripcion;ClienteID;ClienteCodigo;ClienteDescripcion;Domicilio;Localidad;Provincia;tags
43744610;4444    1527-1;;;Propio;Completo;54214;2/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2109166;"CLIEVEN ";"CLIENTE EVENTUAL                                  ";RIVADAVIA 3428;CARAPACHAY;BUENOS AIRES;
43749801;0001  209393-1;02010006;;Propio;Completo;1053751;2/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2094454;"SG13    ";"SANITARIOS GAONA S.A.                             ";AV. EVA PERON 2656;HAEDO;BUENOS AIRES;
43750522;0001  209404-1;04010004;;Propio;Completo;9514877;2/6/2026 00:00:00 +00:00;3/6/2026 00:00:00 +00:00;0;;;;;;2094299;"SA40    ";"SANICENTRO S.A. SANITARIOS                        ";CALLE 38 y 137;LA PLATA;BUENOS AIRES;
43750524;0001  209413-1;04010004;;Propio;Completo;7264380;2/6/2026 00:00:00 +00:00;3/6/2026 00:00:00 +00:00;0;;;;;;2094299;"SA40    ";"SANICENTRO S.A. SANITARIOS                        ";CALLE 122 (RUTA 11) E/59 Y 60 1286;LA PLATA;BUENOS AIRES;
43750525;0008    2539-1;04010004;;Propio;Completo;11862757;2/6/2026 00:00:00 +00:00;3/6/2026 00:00:00 +00:00;0;;;;;;2094299;"SA40    ";"SANICENTRO S.A. SANITARIOS                        ";CALLE 38 y 137;LA PLATA;BUENOS AIRES;
43750527;0008    2541-1;04010004;;Propio;Completo;6225168;2/6/2026 00:00:00 +00:00;3/6/2026 00:00:00 +00:00;0;;;;;;2094299;"SA40    ";"SANICENTRO S.A. SANITARIOS                        ";CALLE 122 (RUTA 11) E/59 Y 60 1286;LA PLATA;BUENOS AIRES;
43752564;0001  209405-1;05010001;;Propio;Completo;3818288;2/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2093044;"JM05    ";"JUAN H MARCHAL Y CIA S.R.L.                       ";AV. 59 1317;NECOCHEA;BUENOS AIRES;
43752572;0001  209406-1;05010001;;Propio;Completo;680429;2/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2093061;"JS06    ";"JOAQUIN Y SOFIA S.R.L.                            ";PERU 486;CENTENARIO;NEUQUEN;
43752623;0001  209407-1;04010004;;Propio;Completo;1276991;2/6/2026 00:00:00 +00:00;3/6/2026 00:00:00 +00:00;0;;;;;;2094223;"RR01    ";"REY ROXANA - LA ESPAÑOLA DE                       ";AV. 44 ESQ. 201;LA PLATA;BUENOS AIRES;
43752637;0001  209408-1;05010001;;Propio;Completo;5562696;2/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2092329;"EP08    ";"EL MUNDO DEL PLOMERO S.R.L.                       ";ALTE. BROWN 629;Bº SAN PEDRITO-S.S. DE JUJUY;JUJUY;
43752738;0001  209410-1;02010007;;Propio;Completo;270767;2/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2092381;"FA14    ";"FRAU ARIEL- EL SALVADOR DE                        ";CONSTITUCION 1598;LUJAN;BUENOS AIRES;
43752768;0001  209411-1;05010001;;Propio;Completo;927059;2/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2094262;"RU07    ";"RUTENIA S.A.                                      ";AV. LURO 6099;MAR DEL PLATA NORTE;BUENOS AIRES;
43752824;0001  209412-1;05010001;;Propio;Completo;2057836;2/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2091837;"CO22    ";"COPMACO LTDA.                                     ";MAIPU 889;RIO CUARTO;CORDOBA;
43752827;0001  209422-1;05010001;;Propio;Completo;7285920;2/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2091837;"CO22    ";"COPMACO LTDA.                                     ";MAIPU 889;RIO CUARTO;CORDOBA;
43753097;0001  209414-1;04010004;;Propio;Completo;43187;2/6/2026 00:00:00 +00:00;3/6/2026 00:00:00 +00:00;0;;;;;;2093008;"JA01    ";"JOSE ANACLETO E HIJOS S.A.                        ";CALLE 44 1031;LA PLATA;BUENOS AIRES;
43753125;0001  209415-1;01010003;;Propio;Completo;480944;2/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2093090;"KI01    ";"KONECTA INSUMOS SANITARIOS S.R.L.                 ";AV. BENAVIDEZ 3591;BENAVIDEZ;BUENOS AIRES;
43877992;0001  209442-1;0604;;Propio;Completo;5236141;2/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2092349;"ES13    ";"EDEN SANITARIOS S.R.L.                            ";JUAN M. DE ROSAS 9586;LAFERRERE;BUENOS AIRES;
44104352;0001  209449-2;05020009;;Propio;Completo;5642497;2/6/2026 00:00:00 +00:00;3/6/2026 00:00:00 +00:00;0;;;;;;2093517;"ML13    ";"MARASLIOGLU LEANDRO A.-MARASH BAÑOS Y COCINAS     ";AV. MARIANO ACOSTA 395;CABA;CAPITAL;
43878563;0001  209443-1;01010003;;Propio;Completo;18117658;2/6/2026 00:00:00 +00:00;8/6/2026 00:00:00 +00:00;0;;;;;;2092387;"FA20    ";"FALABELLA S.A.                                    ";AV. DE LOS CONSTITUYENTES 515;GARIN - ESCOBAR;BUENOS AIRES;
43979397;0001  209469-2;05010001;;Propio;Completo;1056466;2/6/2026 00:00:00 +00:00;3/6/2026 00:00:00 +00:00;0;;;;;;2093978;"PR03    ";"PROMAR S.R.L.                                     ";O/HIGGINS 646;BAHIA BLANCA;BUENOS AIRES;
44208441;0001  209450-2;05020009;;Propio;Completo;4774115;2/6/2026 00:00:00 +00:00;3/6/2026 00:00:00 +00:00;0;;;;;;2093517;"ML13    ";"MARASLIOGLU LEANDRO A.-MARASH BAÑOS Y COCINAS     ";AV. MARIANO ACOSTA 395;CABA;CAPITAL;
43924684;0001  209430-2;05020009;;Propio;Completo;1681535;2/6/2026 00:00:00 +00:00;23/6/2026 00:00:00 +00:00;0;;;;;;2091589;"CE01    ";"CENCOSUD S.A.                                     ";AV. JUAN B. ALBERDI 3928;CABA;CAPITAL;
43795415;0001  209469-1;05010001;;Propio;Eliminado;1056466;2/6/2026 00:00:00 +00:00;3/6/2026 00:00:00 +00:00;0;;;;;;2093978;"PR03    ";"PROMAR S.R.L.                                     ";O/HIGGINS 646;BAHIA BLANCA;BUENOS AIRES;
44268416;0001  209462-2;05020012;;Propio;Completo;74592;2/6/2026 00:00:00 +00:00;3/6/2026 00:00:00 +00:00;0;;;;;;2091678;"CH25    ";"CHIALVO SEBASTIAN D.-SANITARIOS CHIALVO           ";AV. DE LOS CONSTITUYENTES 4090;CAPITAL FEDERAL;CAPITAL;
43790366;0001  209470-1;05010001;;Propio;Completo;506132;2/6/2026 00:00:00 +00:00;3/6/2026 00:00:00 +00:00;0;;;;;;2092669;"GE13    ";"GALLUZZI EZEQUIEL                                 ";LAS MAGNOLIAS 519;VILLA GENERAL BELGRANO;CORDOBA;
43783767;0001  209468-1;05010001;;Propio;Completo;1511098;2/6/2026 00:00:00 +00:00;3/6/2026 00:00:00 +00:00;0;;;;;;2095041;"WM03    ";"WEN MARIANO A. -BAÑO MANIA                        ";AV. KOESSLER 1750;SAN MARTIN DE LOS ANDES;NEUQUEN;
43783729;0001  209467-1;03010009;;Propio;Completo;312755;2/6/2026 00:00:00 +00:00;3/6/2026 00:00:00 +00:00;0;;;;;;2094682;"ST17    ";"STM LOMAS DE CONCRETO SA - STM HOME               ";INTENDENTE TAVANO 1446;BANFIELD;BUENOS AIRES;
43780881;0001  209466-1;05020014;;Propio;Completo;1730055;2/6/2026 00:00:00 +00:00;3/6/2026 00:00:00 +00:00;0;;;;;;2094664;"SS43    ";"SANITARIOS SIONE S.R.L.                           ";TEODORO GARCIA 1763;CABA;CAPITAL;
44998486;0001  209412-2;05010001;;Propio;Completo;2057836;2/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2091837;"CO22    ";"COPMACO LTDA.                                     ";MAIPU 889;RIO CUARTO;CORDOBA;
43780878;0001  209465-1;05020012;;Propio;Completo;4877804;2/6/2026 00:00:00 +00:00;3/6/2026 00:00:00 +00:00;0;;;;;;2094664;"SS43    ";"SANITARIOS SIONE S.R.L.                           ";WASHINGTON 3553;CABA;CAPITAL;
43780861;0001  209464-1;05020013;;Propio;Completo;2299910;2/6/2026 00:00:00 +00:00;3/6/2026 00:00:00 +00:00;0;;;;;;2094664;"SS43    ";"SANITARIOS SIONE S.R.L.                           ";VIDAL 1783;CABA;CAPITAL;
44949816;0001  209404-2;04010004;;Propio;Completo;9514877;2/6/2026 00:00:00 +00:00;3/6/2026 00:00:00 +00:00;0;;;;;;2094299;"SA40    ";"SANICENTRO S.A. SANITARIOS                        ";CALLE 38 y 137;LA PLATA;BUENOS AIRES;
43779958;0001  209463-1;05020013;;Propio;Completo;237774;2/6/2026 00:00:00 +00:00;3/6/2026 00:00:00 +00:00;0;;;;;;2091226;"BA43    ";"BAHAMA COLORS SA                                  ";AV. CABILDO 4769 3 A;NUÑEZ -CABA;CAPITAL;
43779428;0001  209461-1;05020013;;Propio;Completo;119655;2/6/2026 00:00:00 +00:00;3/6/2026 00:00:00 +00:00;0;;;;;;2091721;"CJ32    ";"CONLON JUAN I. -POMPEI SANITARIOS                 ";AV. CABILDO 1308;CABA;CAPITAL;
43779423;0001  209460-1;05020014;;Propio;Completo;2019478;2/6/2026 00:00:00 +00:00;3/6/2026 00:00:00 +00:00;0;;;;;;2094792;"TJ09    ";"THOMAS JOAQUIN ANDRES                             ";AV. SCALABRINI ORTIZ 1835;CABA;CAPITAL;
43779353;0008    2544-1;;;Propio;Completo;2967946;2/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2091829;"CO09    ";"COINGAS S.A.                                      ";CAMINO DE CINTURA 671;LUIS GUILLON;BUENOS AIRES;
43779352;0001  209459-1;;;Propio;Completo;2095199;2/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2091829;"CO09    ";"COINGAS S.A.                                      ";CAMINO DE CINTURA 671;LUIS GUILLON;BUENOS AIRES;
43779350;0001  209458-1;05020002;;Propio;Completo;1225129;2/6/2026 00:00:00 +00:00;3/6/2026 00:00:00 +00:00;0;;;;;;2091723;"CJ34    ";CASTILLO, JESUS Y CHAWELES R.S. CAPI SECC V-RINOVO;ARENALES 2825;CABA;CAPITAL;
43779344;0001  209457-1;05020001;;Propio;Completo;327858;2/6/2026 00:00:00 +00:00;3/6/2026 00:00:00 +00:00;0;;;;;;2134341;"GA34    ";"GRILLI ADRIAN E. Y GRILLI IVAN A. -SANIFER        ";BRASIL 515;CABA;CAPITAL;
43779188;0001  209456-1;02010003;;Propio;Completo;256765;2/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2094480;"SH17    ";"SANITARIOS HIDROOBRAS S.R.L.                      ";AV. JUAN M. DE ROSAS 669;LOMAS DEL MIRADOR;BUENOS AIRES;
43807104;0001  209462-1;05020012;;Propio;Completo;74592;2/6/2026 00:00:00 +00:00;3/6/2026 00:00:00 +00:00;0;;;;;;2091678;"CH25    ";"CHIALVO SEBASTIAN D.-SANITARIOS CHIALVO           ";AV. DE LOS CONSTITUYENTES 4090;CAPITAL FEDERAL;CAPITAL;
43775099;4444    1532-1;;;Propio;Completo;850751;2/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2109166;"CLIEVEN ";"CLIENTE EVENTUAL                                  ";RIVADAVIA 3428;CARAPACHAY;BUENOS AIRES;
43775087;0008    2543-1;;;Propio;Completo;365922;2/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2093779;"PA01    ";"VARIOS                                            ";rivadavia 3428;BUENOS AIRES;BUENOS AIRES;
43709197;0008    2534-1;02010005;;Propio;Completo;41610;1/6/2026 00:00:00 +00:00;1/6/2026 00:00:00 +00:00;0;;;;;;2094738;"TC11    ";"TRIPOLI CARLOS L.                                 ";ALVAREZ PRADO E/MENDEZ Y STORN;MORENO;BUENOS AIRES;
43709196;0008    2533-1;02010005;;Propio;Completo;3664263;1/6/2026 00:00:00 +00:00;1/6/2026 00:00:00 +00:00;0;;;;;;2094738;"TC11    ";"TRIPOLI CARLOS L.                                 ";ALVAREZ PRADO E/MENDEZ Y STORN;MORENO;BUENOS AIRES;
43709194;0001  209346-1;02010005;;Propio;Completo;358348;1/6/2026 00:00:00 +00:00;1/6/2026 00:00:00 +00:00;0;;;;;;2094738;"TC11    ";"TRIPOLI CARLOS L.                                 ";ALVAREZ PRADO E/MENDEZ Y STORN;MORENO;BUENOS AIRES;
43709193;0001  209344-1;02010005;;Propio;Completo;273368;1/6/2026 00:00:00 +00:00;1/6/2026 00:00:00 +00:00;0;;;;;;2094738;"TC11    ";"TRIPOLI CARLOS L.                                 ";ALVAREZ PRADO E/MENDEZ Y STORN;MORENO;BUENOS AIRES;
43709191;0001  209313-1;02010005;;Propio;Completo;610216;1/6/2026 00:00:00 +00:00;1/6/2026 00:00:00 +00:00;0;;;;;;2094738;"TC11    ";"TRIPOLI CARLOS L.                                 ";ALVAREZ PRADO E/MENDEZ Y STORN;MORENO;BUENOS AIRES;
43705869;0001  209311-1;05010001;;Propio;Completo;439379;1/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2090999;"AC02    ";"ACCESANIGA S.A.                                   ";PARAGUAY 1332;ROSARIO;SANTA FE;
43705860;0001  209307-1;05010001;;Propio;Completo;207614;1/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2090999;"AC02    ";"ACCESANIGA S.A.                                   ";PARAGUAY 1332;ROSARIO;SANTA FE;
43705855;0001  209306-1;05010001;;Propio;Completo;1016252;1/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2090999;"AC02    ";"ACCESANIGA S.A.                                   ";PARAGUAY 1332;ROSARIO;SANTA FE;
43709216;0001  209347-1;02010005;;Propio;Completo;389468;1/6/2026 00:00:00 +00:00;1/6/2026 00:00:00 +00:00;0;;;;;;2094713;"T1      ";"TRIPOLI ARNALDO                                   ";ALVAREZ PRADO Y MORENO;MORENO;BUENOS AIRES;
43705854;0001  209302-1;05010001;;Propio;Completo;6242252;1/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2090999;"AC02    ";"ACCESANIGA S.A.                                   ";PARAGUAY 1332;ROSARIO;SANTA FE;
43692494;4444    1494-1;;;Propio;Completo;961819;1/6/2026 00:00:00 +00:00;1/6/2026 00:00:00 +00:00;0;;;;;;2109166;"CLIEVEN ";"CLIENTE EVENTUAL                                  ";RIVADAVIA 3428;CARAPACHAY;BUENOS AIRES;
43692269;RM 0016   23003;;;Propio;Eliminado;1999;1/6/2026 00:00:00 +00:00;1/6/2026 00:00:00 +00:00;0;;;;;;2090876;DEP_20;LOGISTICA INTERNA (DEP 20);.;.;.;
43728228;0001  209338-1;05020011;;Propio;Completo;365765;1/6/2026 00:00:00 +00:00;1/6/2026 00:00:00 +00:00;0;;;;;;2094700;"SV11    ";"SANITARIOS VERA S.R.L.                            ";AV. CORRIENTES 4978;CAPITAL FEDERAL;CAPITAL;
43692250;RM 0016   22999;;;Propio;Eliminado;1248;1/6/2026 00:00:00 +00:00;1/6/2026 00:00:00 +00:00;0;;;;;;2090876;DEP_20;LOGISTICA INTERNA (DEP 20);.;.;.;
43709217;0001  209348-1;02010005;;Propio;Completo;288783;1/6/2026 00:00:00 +00:00;1/6/2026 00:00:00 +00:00;0;;;;;;2094713;"T1      ";"TRIPOLI ARNALDO                                   ";ALVAREZ PRADO Y MORENO;MORENO;BUENOS AIRES;
43720218;0001  209339-1;04010006;;Propio;Completo;231221;1/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2091610;"CE23    ";"CEFALU S.A.                                       ";AV. CARLOS PELLEGRINI ESQ. AV LA PLATA 1901;QUILMES;BUENOS AIRES;
43720245;0001  209329-1;0601;;Propio;Completo;1483406;1/6/2026 00:00:00 +00:00;1/6/2026 00:00:00 +00:00;0;;;;;;2092204;"DS15    ";"DI STABILE E HIJOS S.A.                           ";JUAN M. DE ROSAS 8378;ISIDRO CASANOVA;BUENOS AIRES;
43690478;TR 0000   76393;;;Propio;Completo;13;1/6/2026 00:00:00 +00:00;1/6/2026 00:00:00 +00:00;0;;;;;;2090863;DEP_108;EXIBICION MONTES DE OCA;.;.;.;
43720277;4444    1499-1;;;Propio;Completo;213226;1/6/2026 00:00:00 +00:00;1/6/2026 00:00:00 +00:00;0;;;;;;2109166;"CLIEVEN ";"CLIENTE EVENTUAL                                  ";RIVADAVIA 3428;CARAPACHAY;BUENOS AIRES;
43720252;0001  209330-1;05010001;;Propio;Completo;978312;1/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2095008;"VS04    ";"V.S.MATERIALES DE J.C.MOREIRA                     ";H YRIGOYEN Y M. FIERRO;TRELEW;CHUBUT;
43728229;0001  209340-1;05010001;;Propio;Completo;779722;1/6/2026 00:00:00 +00:00;1/6/2026 00:00:00 +00:00;0;;;;;;2091683;"CI04    ";"LA CASA DEL INSTALADOR S.A.                       ";INDEPENDENCIA 1100;NEUQUEN;NEUQUEN;
43728230;0001  209341-1;;;Propio;Completo;1358363;1/6/2026 00:00:00 +00:00;1/6/2026 00:00:00 +00:00;0;;;;;;2109212;"SR18    ";"SANCHEZ ROBERTO                                   ";ASUNCION 3854 10 B;CAPITAL FEDERAL;BUENOS AIRES;
43728231;0001  209342-1;02010005;;Propio;Completo;1964243;1/6/2026 00:00:00 +00:00;1/6/2026 00:00:00 +00:00;0;;;;;;2093558;"MN04    ";"MATERIALES C. NUCIARI SRL                         ";ACC OESTE KM 44 PTE GORRITI;GRAL. RODRIGUEZ;BUENOS AIRES;
43728232;0001  209343-1;05010001;;Propio;Completo;2694988;1/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2092710;"GI01    ";"GILI Y CIA SRL                                    ";RONDEAU 915;BAHIA BLANCA;BUENOS AIRES;
43728266;0001  209345-1;02010005;;Propio;Completo;6860026;1/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2094545;"SM20    ";"SANITARIOS MORENO S.R.L.                          ";AV. VICTORICA 1024;MORENO;BUENOS AIRES;
43728267;0001  209349-1;05010001;;Propio;Completo;1402123;1/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2091722;"CJ33    ";CATAUDELLA JORGE LISANDRO - EL EMPORIO DEL SANITAR;MAIPU 1198;ROSARIO NORTE;SANTA FE;
43728269;0001  209351-1;05020012;;Propio;Completo;185168;1/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2092809;"GS10    ";GOMEZ SILVIA P Y BARBIERI DANIEL SH -SANIT. ZABALA;ALVAREZ THOMAS 1101;CAPITAL FEDERAL;CAPITAL;
43720254;0001  209336-1;05010001;;Propio;Completo;3635822;1/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2095008;"VS04    ";"V.S.MATERIALES DE J.C.MOREIRA                     ";H YRIGOYEN Y M. FIERRO;TRELEW;CHUBUT;
43728270;0001  209352-1;02010007;;Propio;Completo;164070;1/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2228313;"MJ21    ";"MELCON JUAN CARLOS - SANITARIOS CAP               ";CARLOS PELLEGRINI 1099;LUJAN;BUENOS AIRES;
43728271;0001  209353-1;02010010;;Propio;Completo;26110004;1/6/2026 00:00:00 +00:00;1/6/2026 00:00:00 +00:00;0;;;;;;2312504;"NF04    ";"NOVA FUSION SRL                                   ";GABRIEL ARDOINO 1098;RAMOS MEJIA;BUENOS AIRES;
43728272;0001  209358-1;05010001;;Propio;Completo;341195;1/6/2026 00:00:00 +00:00;1/6/2026 00:00:00 +00:00;0;;;;;;2094000;"PR29    ";"PREMOLCHACO S.R.L.                                ";AV. 25 DE MAYO 1199;RESISTENCIA;CHACO;
43728273;0001  209359-1;02010010;;Propio;Completo;3398142;1/6/2026 00:00:00 +00:00;1/6/2026 00:00:00 +00:00;0;;;;;;2094666;"SS45    ";"SANITARIOS SAN MARTIN S.A.                        ";HUMBOLTD 7;RAMOS MEJIA;BUENOS AIRES;
43728274;0008    2535-1;02010010;;Propio;Completo;10215196;1/6/2026 00:00:00 +00:00;1/6/2026 00:00:00 +00:00;0;;;;;;2094666;"SS45    ";"SANITARIOS SAN MARTIN S.A.                        ";HUMBOLTD 7;RAMOS MEJIA;BUENOS AIRES;
43728275;0001  209360-1;05010001;;Propio;Completo;89919;1/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2094976;"VL05    ";"VENTURA LEANDRO ARIEL                             ";AV LA PLATA 213;CABA;CAPITAL;
43728276;0001  209361-1;05010001;;Propio;Completo;317722;1/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2094976;"VL05    ";"VENTURA LEANDRO ARIEL                             ";AV LA PLATA 213;CABA;CAPITAL;
43728277;0001  209362-1;05010001;;Propio;Completo;1369663;1/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2094332;"SA73    ";"SANITARIOS ADUCCI ADROGUE S.R.L.                  ";RUTA 5 Y JUANA AZURDUY;MERLO;SAN LUIS;
43728278;0001  209363-1;05010001;;Propio;Completo;1849664;1/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2092621;"GA31    ";"GALBAHIA S.R.L.                                   ";FUERTE ARGENTINO 581;BAHIA BLANCA;BUENOS AIRES;
43728279;0001  209364-1;05010001;;Propio;Completo;4790660;1/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2092080;"DE18    ";"DECO S.R.L.                                       ";REMEDIO DE ESCALADA 40;TRELEW;CHUBUT;
43728280;0001  209365-1;05010001;;Propio;Completo;2916173;1/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2092080;"DE18    ";"DECO S.R.L.                                       ";REMEDIO DE ESCALADA 40;TRELEW;CHUBUT;
43728182;0001  209333-1;05010001;;Propio;Completo;2192463;1/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2091943;"CS29    ";"COBOS SEBASTIAN J.-CASA GOTTHARDT                 ";URUGUAY 78;SARMIENTO;CHUBUT;
43728154;0001  209331-1;05010001;;Propio;Completo;3408877;1/6/2026 00:00:00 +00:00;1/6/2026 00:00:00 +00:00;0;;;;;;2092109;"DG15    ";"DISTRIBUIDORA GAY S.R.L.                          ";AV. SAN MARTIN 963;SALTA;SALTA;
43728151;0001  209323-1;02010008;;Propio;Completo;375055;1/6/2026 00:00:00 +00:00;1/6/2026 00:00:00 +00:00;0;;;;;;2092086;"DE24    ";"DECORMAT S.R.L.                                   ";AV. EVA PERON 8924;LOMA HERMOSA;BUENOS AIRES;
43720145;0001  209325-1;05020005;;Propio;Completo;62263;1/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2093531;"MM16    ";"MORENO MIGUEL ANGEL- SANIT. ALTA ITALIA           ";AV. SAN JUAN 3451;CABA;CAPITAL;
43720163;0001  209326-1;02010003;;Propio;Completo;20040645;1/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2091390;"BR08    ";"BAEZ RAMON ANTONIO                                ";BOULOGNE SUR MER 864;TAPIALES;BUENOS AIRES;
43720196;0001  209327-1;05010001;;Propio;Completo;238344;1/6/2026 00:00:00 +00:00;1/6/2026 00:00:00 +00:00;0;;;;;;2093172;"LE14    ";"L.E.CER S.R.L.                                    ";LIBERTAD 10110;MAR DEL PLATA;BUENOS AIRES;
43720215;0001  209328-1;04010006;;Propio;Completo;275324;1/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2091610;"CE23    ";"CEFALU S.A.                                       ";AV. CARLOS PELLEGRINI ESQ. AV LA PLATA 1901;QUILMES;BUENOS AIRES;
43728149;0001  209298-1;01010005;;Propio;Completo;160977;1/6/2026 00:00:00 +00:00;1/6/2026 00:00:00 +00:00;0;;;;;;2091373;"BO16    ";"BODEN CERAMICS S.R.L. -SYRIA CERAMICOS            ";PANAMERICANA 2144;SAN ISIDRO;BUENOS AIRES;
43720322;4444    1518-1;;;Propio;Completo;236918;1/6/2026 00:00:00 +00:00;1/6/2026 00:00:00 +00:00;0;;;;;;2109166;"CLIEVEN ";"CLIENTE EVENTUAL                                  ";RIVADAVIA 3428;CARAPACHAY;BUENOS AIRES;
43720314;4444    1515-1;;;Propio;Completo;1122608;1/6/2026 00:00:00 +00:00;1/6/2026 00:00:00 +00:00;0;;;;;;2109166;"CLIEVEN ";"CLIENTE EVENTUAL                                  ";RIVADAVIA 3428;CARAPACHAY;BUENOS AIRES;
43720137;0001  209324-1;05010001;;Propio;Completo;961740;1/6/2026 00:00:00 +00:00;1/6/2026 00:00:00 +00:00;0;;;;;;2092262;"ED04    ";"EDIFICOR S.R.L.                                   ";AV. LOS MOLDAVOS 3131;LOS BOULEVARES;CORDOBA;
43720310;4444    1512-1;;;Propio;Completo;258456;1/6/2026 00:00:00 +00:00;1/6/2026 00:00:00 +00:00;0;;;;;;2109166;"CLIEVEN ";"CLIENTE EVENTUAL                                  ";RIVADAVIA 3428;CARAPACHAY;BUENOS AIRES;
43720304;4444    1509-1;;;Propio;Completo;850751;1/6/2026 00:00:00 +00:00;1/6/2026 00:00:00 +00:00;0;;;;;;2109166;"CLIEVEN ";"CLIENTE EVENTUAL                                  ";RIVADAVIA 3428;CARAPACHAY;BUENOS AIRES;
43720298;4444    1507-1;;;Propio;Completo;615588;1/6/2026 00:00:00 +00:00;1/6/2026 00:00:00 +00:00;0;;;;;;2109166;"CLIEVEN ";"CLIENTE EVENTUAL                                  ";RIVADAVIA 3428;CARAPACHAY;BUENOS AIRES;
43720079;0001  209321-1;04010003;;Propio;Completo;76025;1/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2094551;"SM26    ";"SANCHEZ M. Y NUÑEZ M. S.H. - SANITARIOS NUSAN     ";CALLE 7 2534;BERAZATEGUI;BUENOS AIRES;
43720074;0001  209320-1;02010006;;Propio;Completo;2747241;1/6/2026 00:00:00 +00:00;1/6/2026 00:00:00 +00:00;0;;;;;;2094454;"SG13    ";"SANITARIOS GAONA S.A.                             ";AV. EVA PERON 2656;HAEDO;BUENOS AIRES;
43719929;0001  209319-1;05020009;;Propio;Completo;319677;1/6/2026 00:00:00 +00:00;2/6/2026 00:00:00 +00:00;0;;;;;;2093517;"ML13    ";"MARASLIOGLU LEANDRO A.-MARASH BAÑOS Y COCINAS     ";AV. MARIANO ACOSTA 395;CABA;CAPITAL;
43728208;0001  209334-1;05010001;;Propio;Completo;142854;1/6/2026 00:00:00 +00:00;1/6/2026 00:00:00 +00:00;0;;;;;;2091310;"BH14    ";"BENETTI HUGO D -CONSTRUCCIONES DEL OESTE          ";AV. PADRE JEANNOT SUEYRO 2450;GUALEGUAYCHU;ENTRE RIOS;
